"Coauthor","Paper","Journal","AuthorID","PaperID"
"Sang-HoLee;Joo-HeeLee"," Algorithms for the Reconstruction of Convex Polygons from Visibility Lists, ","Journal of Korea Information Science Society","49","940"
"Sang-HoLee;Seok-HeeHong"," Algorithms for the Rectilinear Shortest Path Problems in a Rectilinear Polygon, ","Journal of Korean Institute for Better Living","49","941"
"Hak-ChulLee;Hee-ChulKim;Sang-HoLee"," Implementation of a Program Visualization System for Algorithm Educations, ","Proceedings of the th KISS Fall Conference","49","942"
"Sang-HoLee;Kyung-YongChwa"," A New Triangulation-Linear Class of Simple Polygons, ","International Journal of Computer Mathematics","49","943"
"Sang-HoLee;Jeong-InDoh;Kyung-YongChwa"," On the Fixed-Size Polygon Placement Problem, ","Proceedings of the th KISS Fall Conference","49","944"
"Sang-HoLee"," On Triangulating Some Polygon Classes, ","Journal of Korean Research Institute for Better Living","49","945"
"Young-OckLee;Sang-HoLee"," A Placement and Routing Algorithm for Schema Generation, ","Journal of Korea Information Science Society","49","946"
"Sang-HoLee;Kyung-YongChwa"," Some Chain Visibility Problems in a Simple Polygons, ","International Journal Algorithmica","49","947"
"Sang-HoLee;Su-WonLee;Kyung-YongChwa"," The Minimum Distance Intersection Graph of a Finite Planar Set, ","Proceedings of the th KISS Conference","49","948"
"Sang-HoLee;Jee-YoungMoon"," The Watching Chain Problem for Two Mobile Guards, ","Journal of Korea Information Science Society","49","949"
"Eun-SookOh;Seok-HeeHong;Sang-HoLee"," Algorithms for Embedding Mesh of Trees into Star Graphs "," Journal of Korea Information Science Society A","49","950"
"AaronJQuigley;PeterEades;Seok-HeeHong","Drawing Algorithms for Series-Parallel Digraphs in Two and Three Dimensions ","Graph Drawing","49","951"
"Dong-SubCho;Sang-HoLee;","C Language Practise"," Hong Reung Publishing","49","952"
"Dong-SubCho;Sang-HoLee"," Design and Implementation of Graphics Core Systems for Personal Computer, ","Journal of Korean Research Institute for Better Living","49","953"
"Yeon-LeongCho;Joo-HeeLee;Sang-HoLee"," An Algorithm for the h-v Drawing of a Full Binary Tree the Minimal Area, ","Journal of Korea Information Science Society","49","954"
"Kyung-YongChwa","Some Chain Visibility Problems in a Simple Polygon ","Algorithmica","49","955"
"PeterEades;Seok-HeeHong","Drawing series parallel digraphs symmetrically ","Comput Geom","49","956"
"PeterEades;Seok-HeeHong","Finding Planar Geometric Automorphisms in Planar Graphs ","ISAAC International Symposium Algorithms and Computation","49","957"
"HeeKang;Sun-YoungPark;WookKoh;Sang-HoLee;","Facial Animation Using Bundle;","Proceedings of Korea Graphics Fall Conference","49","958"
"Sang-HoLee"," Convex Hull, Voronoi Diagram and Delaunay Triangulation, ","SIGTCS Newsletter","49","959"
"Sang-HoLee;Keum-RimShin"," Current Research Trends in Triangulations, ","Korea Information Science Society Review","49","960"
"Chih-HungWu","Parallelization of a Hyper-Linking-Based Theorem Prover ","Journal of Automated Reasoning","4","961"
"DavidAPlaisted","Eliminating Duplication with the Hyper-Linking Strategy ","Journal of Automated Reasoning","4","962"
"Chih-HungWu","Improving the Efficiency of a Hyperlinking-Based Theorem Prover by Incremental Evaluation with Network Structures ","Journal of Automated Reasoning","4","963"
"Chih-HungWu","KJ --a tool assisting formal validation of knowledge-based systems ","Int J Hum Comput Stud","4","964"
"Chih-HungWu","Knowledge Verification with an Enhanced High-Level Petri-Net Model ","IEEE Expert","4","965"
"DavidAPlaisted;GeoffreyDAlexander;HengChu","Conditional Term Rewriting and First-Order Theorem Proving ","CTRS Conditional Term Rewriting Systems","4","966"
"Chih-HungWu","An Object-Oriented Expert System for Local Area Network Design ","ICCI International Conference Computing and Information","4","967"
"DavidAPlaisted","Use of Unit Clauses and Clause Splitting in Automatic Deduction ","ICCI International Conference Computing and Information","4","968"
"Chih-HungWu","Improving Efficiency of a Theorem Prover by Eliminating Redundant Unifications Using Network Structures ","ICCI International Conference Computing and Information","4","969"
"Cheng-JerYu;Chih-HungWu;Hung-SenChou","The Design and Implementation of a Rule-Based Expert System Language ","ICTAI International Conference Tools with Artificial Intelligence","4","970"
"Chih-HungWu","Building an Expert System Language Interpreter with the Rule Network Technique ","ISMIS International Syposium Methodologies for Intelligent Systems","4","971"
"Chih-HungWu","On parallelism of hyper-linking theorem proving: a preliminary report ","ICPADS International Conference Parallel and Distributed Systems","4","972"
"DavidAPlaisted","Problem Solving by Searching for Models with a Theorem Prover ","Artif Intell","4","973"
"Cheng-JerYu;Chih-HungWu","An Extended System for Conceptual Clustering ","Applied Artificial Intelligence","4","974"
"Chih-HungWu","Parallelization of a Hyper-Linking-Based Theorem Prover ","Journal of Automated Reasoning","4","975"
"DavidAPlaisted","Eliminating Duplication with the Hyper-Linking Strategy ","Journal of Automated Reasoning","4","976"
"Chih-HungWu","Improving the Efficiency of a Hyperlinking-Based Theorem Prover by Incremental Evaluation with Network Structures ","Journal of Automated Reasoning","4","977"
"Chih-HungWu","KJ --a tool assisting formal validation of knowledge-based systems ","Int J Hum Comput Stud","4","978"
"Chih-HungWu","Knowledge Verification with an Enhanced High-Level Petri-Net Model ","IEEE Expert","4","979"
"ASelf-GuidedTheoremProvingSystem","ICCI","","4","980"
"AnAutonomousMultistrategyTheoremProvingSystemUsingKnowledge-BasedTechniques","J Intell Inf Syst ","","4","981"
"Chun-LiangHou;Hsiang-RenShih;I-ChiehLin","A Dynamic Regulation with Scheduler Feedback Information for Multimedia Networks ","IEEE Pacific Rim Conference Multimedia","4","982"
"Hsin-TaiYang","Mining Fuzzy Association Rules from Sequence databases with Quantitative data and Inter-Transaction Intervals ","FSKD Fuzzy Systems and Knowledge Discovery","4","983"
"BenjaminHan;Hsin-TaiYang","A Hybrid Diagnosis System for Digital Circuits ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems","4","984"
"BenjaminHan;Hsin-TaiYang","A Model-Based Diagnosis System for Identifying Faulty Components in Digital Circuits ","Appl Intell","4","985"
"BenjaminHan","A Genetic Algorithm Approach to Measurement Prescription in Fault Diagnosis ","Inf Sci","4","986"
"AmyLai;Chi-JongChang;WeiKuangLai","Early Detection of Cycles with Pseudo-End-Station in Fasnet Networks ","Inf Sci","4","987"
"BenjaminHan;Hsin-TaiYang","Comments on the Theory of Measurement in Diagnosis from First Principles ","Inf Sci","4","988"
"Chi-JongChang;Jian-JouLai;Yu-WenLai","A Slot Reuse Scheme for CRMA Networks ","Computer Networks and ISDN Systems","4","989"
"AmyLai;Chi-JongChang;WeiKuangLai","Early Detection of Cycles with Pseudo-End-Station in Fasnet Networks ","Inf Sci","4","990"
"BenjaminHan;Hsin-TaiYang","Comments on the Theory of Measurement in Diagnosis from First Principles ","Inf Sci","4","991"
"Chen-SenOuyang;Wen-GongChen","Using Competitive Learning in Neural Networks for Cluster-Detection-and-Labeling ","Australian Joint Conference Artificial Intelligence","4","992"
"Chen-SenOuyang;Shih-HuaiDu","A neuro-fuzzy approach for segmentation of human objects in image sequences ","IEEE Transactions Systems Man and Cybernetics Part B","4","993"
"FormalReasoninginIntelligentDatabaseSystems","Appl Intell ","","4","994"
"","","","4","995"
"Wei-JerLin","Formal Verification and Diagnosis of Combinational Circuit Designs with Propositional Logic ","Fundam Inform","4","996"
"An-TaiLin","A Modified Distributed Coordination Function for Real-Time Traffic in IEEE Wireless LAN ","AINA Advanced Information Networking and Applications","4","997"
"DavidAPlaisted","Use of Unit Clauses and Clause Splitting in Automatic Deduction ","ICCI International Conference Computing and Information","4","998"
"Chih-HungWu","Improving Efficiency of a Theorem Prover by Eliminating Redundant Unifications Using Network Structures ","ICCI International Conference Computing and Information","4","999"
"Cheng-JerYu;Chih-HungWu;Hung-SenChou","The Design and Implementation of a Rule-Based Expert System Language ","ICTAI International Conference Tools with Artificial Intelligence","4","1000"
"Chih-HungWu","Building an Expert System Language Interpreter with the Rule Network Technique ","ISMIS International Syposium Methodologies for Intelligent Systems","4","1001"
"Chih-HungWu","On parallelism of hyper-linking theorem proving: a preliminary report ","ICPADS International Conference Parallel and Distributed Systems","4","1002"
"DavidAPlaisted","Problem Solving by Searching for Models with a Theorem Prover ","Artif Intell","4","1003"
"Cheng-JerYu;Chih-HungWu","An Extended System for Conceptual Clustering ","Applied Artificial Intelligence","4","1004"
"TakayasuSakurai","Run-time voltage hopping for low-power real-time systems ","DAC Design Automation Conference","50","1005"
"DongkunShin;JihongKim","Low-Energy Intra-Task Voltage Scheduling Using Static Timing Analysis ","DAC Design Automation Conference","50","1006"
"SeungjunLee;TakayasuSakurai","Energy-Constrained Vsub","DD</sub","50","1007"
"HoppingSchemewithRun-TimePowerEstimationforLow-PowerReal-TimeVLSISystems","Journal of Circuits Systems and Computers",""," Hopping Scheme with Run-Time Power Estimation for Low-Power Real-Time VLSI Systems <","1008"
"SamuelSangkonLee;TaehunLee","Concept-based Compound Keyword Extraction,","The Journal of Korean Association of Computer Education Korean","51","1009"
"SangkonLee;MasafumiKoyama;ShojiMizobuchi;KyokoUchibayashi;FumihikoKawano;TakahiroKomatsu;Jun-ichiAoe","Cross-language Multi-media Information Retrieval System: BOSS,","ICCPOL The th International Conference Computer Processing of Oriental Languages I Tokushima th th","51","1010"
"SangkonLee","Design and Implementation of Construction and Management Tools for the Machine Readable Dictionary in English-to-Korean Machine Translation,","M S Graduation Thesis pg Chonju South Korea st","51","1011"
"SamuelSangkonLee;MasamiShishibori;ToruSumitomo;Jun-ichiAoe","Extraction of Field-Coherent Passages,","An International Journal of Information Processing and Management","51","1012"
"SangkonLee;HyunsuKang;HyungyungChon;YongseokLee","Integrated Dictionary Management Tool for English-to-Korean Machine Translation,","Proceedings of the th KISS Korea Information Science Society Fall Conference pg th","51","1013"
"SangkonLee;MasamiShishibori;KazuhiroMorita;Jun-ichiAoe","Passage Retrieval based on Topic-Matter,","Paper presented at the th International Conference Computer Processing of Oriental Languages ICCPOL th th Korea Republic of","51","1014"
"SangkonLee","Passage Retrieval based on Topic Transition and Continuity,","Korea Information Processing Society Transactions Part B B Korean","51","1015"
"SamuelSangkonLee","Passage Retrieval based on Tracing Topic Continuity and Translation by Using Field-Associated Term,","Korea Information Processing Society Transactions Part B B Korean","51","1016"
"SangkonLee;MasamiShishibori","Passage Segmentation Based on Topic Matter,","International Journal of Computer Processing of Oriental Languages","51","1017"
"YongjuLee;SangkonLee","Survey for Recent Research of Speech Technology in Japan,","SITEC Speech Information Technology and Promotion Center Iksan Korea Republic of The First SIETC Symposium th Korean","51","1018"
"Jun-IchiAoe;MasakiOono;MasamiShishibori","Improvement of the LR parsing table and its application to grammatical error correction ","Inf Sci","51","1019"
"Jun-IchiAoe;MasamiShishibori;ToruSumitomo","Extraction of field-coherent passages ","Inf Process Manage","51","1020"
"Jun-IchiAoe;KazuakiAndo;MakotoOkada;YoshitakaHayashi","An efficient substring search method by using delayed keyword extraction ","Inf Process Manage","51","1021"
"El-SayedAtlam;SangkonLee;KazuhiroMorita;MasamiShishibori;Jun-ichiAoe","Word Popularity based on Time-Series Variation,","Paper presented at the th International Conference Computer Processing of Oriental Languages ICCPOL th th Korea Republic of","51","1022"
"MasaoFuketa;SangkonLee;TakakoTsuji;MakotoOkada;Jun-ichiAoe","A Document Classification Method by Using Field Association Words,","Tokushima Information Sciences An International Journal Elsevier Science Information Sciences","51","1023"
"MasaoFuketa;KazuhiroMorita;SangkonLee;Jun-ichiAoe","Efficient Controlling of Parsing-Stack Operation for LR Parsers,","Information Sciences An International Journal Elsevier ScienceInformation Sciences Tokushima rd","51","1024"
"MasaoFuketa;SangkonLee;ToruSumitomo;Jun-ichiAoe","A Method of Determining Text Fields using Association Words,","Tokushima ISAS International Conference Information Systems Analysis and Synthesis SCI Scalable Coherent Interface Proceedings of World Multiconference Systematics Cybernetics and Informatics VIII at Flordia","51","1025"
"Sung-OgHong;SamuelSangkonLee","A Passage Retrieval Method by Using Field-Associated Information,","Proceedings of the th KIPS Korea Information Processing Society Transactions Conference Korean","51","1026"
"SamuelSangkonLee;WanKwanLee","Collection and Extraction Algorithm of Field-Associated Terms,","The KIPS Korea Information Processing Society Transactions Part B B Korean","51","1027"
"ShojiMizobuchi;SangkonLee;FumihikoKawano;TsuyoshiKobayashi;TakahiroKomatsu;Jun-ichiAoe","Multi-lingual Multi-media Information Retrieval System,","Paper presented at the proceedings of the First NTCIR Workshop Research Japanese Text Retrieval and Term Recognition NTCIR Workshop Tokushima st","51","1028"
"MakotoOkada;KazuakiAndo;SamuelSangkonLee;YoshitakaHayashi;Jun-ichiAoe","An Efficient Substring Search Method by Using Delayed Keyword Extraction,","An International Journal of Information Processing and Management","51","1029"
